"","V1"
"2498",23
"2499",5
"2500",19
"2501",23
"2502",19
"2503",29
"2504",27
"2505",19
"2506",23
"2507",25
"2508",3
"2509",25
"2510",25
"2511",23
"2512",19
"2513",19
"2514",3
"2515",3
"2516",23
"2517",23
"2518",28
"2519",19
"2520",23
"2521",3
"2522",29
"2523",23
"2524",29
"2525",19
"2526",23
"2527",27
"2528",25
"2529",25
"2530",29
"2531",21
"2532",23
"2533",25
"2534",28
"2535",14
"2536",19
"2537",22
"2538",19
"2539",22
"2540",22
"2541",19
"2542",22
"2543",22
"2544",22
"2545",22
"2546",22
"2547",19
"2548",10
"2549",19
"2550",25
"2551",22
"2552",22
"2553",19
"2554",14
"2555",23
"2556",22
"2557",22
"2558",22
"2559",19
"2560",14
"2561",7
"2562",23
"2563",19
"2564",13
"2565",22
"2566",29
"2567",22
"2568",22
"2569",19
"2570",22
"2571",22
"2572",14
"2573",3
"2574",25
"2575",22
"2576",25
"2577",25
"2578",25
"2579",5
"2580",25
"2581",25
"2582",15
"2583",22
"2584",3
"2585",25
"2586",25
"2587",25
"2588",25
"2589",25
"2590",3
"2591",25
"2592",29
"2593",25
"2594",19
"2595",25
"2596",23
"2597",19
"2598",19
"2599",3
"2600",23
"2601",25
"2602",25
"2603",25
"2604",23
"2605",11
"2606",15
"2607",28
"2608",29
"2609",20
"2610",16
"2611",9
"2612",15
"2613",16
"2614",20
"2615",14
"2616",16
"2617",20
"2618",16
"2619",10
"2620",28
"2621",19
"2622",20
"2623",10
"2624",20
"2625",10
"2626",2
"2627",9
"2628",20
"2629",9
"2630",9
"2631",29
"2632",29
"2633",29
"2634",29
"2635",29
"2636",14
"2637",23
"2638",29
"2639",29
"2640",5
"2641",29
"2642",26
"2643",29
"2644",29
"2645",29
"2646",27
"2647",10
"2648",29
"2649",29
"2650",29
"2651",29
"2652",25
"2653",5
"2654",29
"2655",20
"2656",29
"2657",29
"2658",29
"2659",28
"2660",20
"2661",28
"2662",28
"2663",14
"2664",28
"2665",28
"2666",14
"2667",19
"2668",28
"2669",28
"2670",13
"2671",10
"2672",17
"2673",28
"2674",19
"2675",14
"2676",6
"2677",28
"2678",20
"2679",20
"2680",28
"2681",28
"2682",2
"2683",6
"2684",10
"2685",14
"2686",19
"2687",20
"2688",19
"2689",28
"2690",14
"2691",21
"2692",28
"2693",2
"2694",17
"2695",14
"2696",28
"2697",28
"2698",29
"2699",7
"2700",4
"2701",22
"2702",18
"2703",29
"2704",14
"2705",14
"2706",17
"2707",6
"2708",14
"2709",17
"2710",14
"2711",14
"2712",14
"2713",14
"2714",14
"2715",14
"2716",14
"2717",17
"2718",14
"2719",14
"2720",14
"2721",14
"2722",17
"2723",14
"2724",14
"2725",17
"2726",17
"2727",14
"2728",14
"2729",14
"2730",14
"2731",14
"2732",14
"2733",14
"2734",17
"2735",14
"2736",14
"2737",14
"2738",14
"2739",14
"2740",17
"2741",14
"2742",14
"2743",14
"2744",17
"2745",28
"2746",28
"2747",18
"2748",16
"2749",28
"2750",26
"2751",14
"2752",19
"2753",18
"2754",17
"2755",23
"2756",28
"2757",28
"2758",23
"2759",19
"2760",19
"2761",27
"2762",14
"2763",19
"2764",28
"2765",19
"2766",19
"2767",5
"2768",25
"2769",25
"2770",21
"2771",23
"2772",25
"2773",21
"2774",25
"2775",6
"2776",25
"2777",14
"2778",19
"2779",14
"2780",14
"2781",14
"2782",14
"2783",14
"2784",14
"2785",14
"2786",14
"2787",14
"2788",14
"2789",14
"2790",14
"2791",14
"2792",14
"2793",23
"2794",14
"2795",14
"2796",14
"2797",14
"2798",14
"2799",17
"2800",14
"2801",14
"2802",20
"2803",14
"2804",14
"2805",14
"2806",14
"2807",14
"2808",14
"2809",14
"2810",14
"2811",14
"2812",14
"2813",14
"2814",14
"2815",14
"2816",6
"2817",19
"2818",14
"2819",23
"2820",14
"2821",14
"2822",14
"2823",14
"2824",14
"2825",14
"2826",14
"2827",14
"2828",14
"2829",14
"2830",14
"2831",14
"2832",14
"2833",14
"2834",7
"2835",19
"2836",23
"2837",25
"2838",17
"2839",14
"2840",17
"2841",17
"2842",14
"2843",17
"2844",17
"2845",28
"2846",17
"2847",28
"2848",17
"2849",14
"2850",19
"2851",14
"2852",6
"2853",17
"2854",17
"2855",17
"2856",5
"2857",14
"2858",7
"2859",11
"2860",16
"2861",9
"2862",9
"2863",12
"2864",11
"2865",9
"2866",9
"2867",12
"2868",9
"2869",9
"2870",9
"2871",10
"2872",9
"2873",11
"2874",14
"2875",11
"2876",9
"2877",9
"2878",9
"2879",8
"2880",9
"2881",9
"2882",9
"2883",9
"2884",9
"2885",26
"2886",9
"2887",9
"2888",9
"2889",9
"2890",9
"2891",19
"2892",9
"2893",9
"2894",29
"2895",19
"2896",9
"2897",9
"2898",9
"2899",19
"2900",9
"2901",9
"2902",9
"2903",11
"2904",9
"2905",9
"2906",20
"2907",11
"2908",9
"2909",9
"2910",31
"2911",9
"2912",20
"2913",9
"2914",23
"2915",20
"2916",28
"2917",20
"2918",20
"2919",23
"2920",20
"2921",20
"2922",20
"2923",20
"2924",20
"2925",20
"2926",20
"2927",20
"2928",20
"2929",20
"2930",20
"2931",20
"2932",20
"2933",20
"2934",20
"2935",20
"2936",20
"2937",20
"2938",20
"2939",23
"2940",20
"2941",28
"2942",20
"2943",20
"2944",2
"2945",19
"2946",20
"2947",20
"2948",19
"2949",23
"2950",14
"2951",6
"2952",14
"2953",19
"2954",28
"2955",14
"2956",19
"2957",19
"2958",19
"2959",16
"2960",18
"2961",14
"2962",23
"2963",26
"2964",19
"2965",26
"2966",14
"2967",14
"2968",28
"2969",25
"2970",3
"2971",3
"2972",28
"2973",3
"2974",23
"2975",3
"2976",3
"2977",2
"2978",3
"2979",28
"2980",3
"2981",28
"2982",28
"2983",3
"2984",29
"2985",3
"2986",3
"2987",3
"2988",27
"2989",3
"2990",3
"2991",3
"2992",25
"2993",3
"2994",29
"2995",3
"2996",3
"2997",17
"2998",17
"2999",29
"3000",3
"3001",3
"3002",2
"3003",19
"3004",3
"3005",28
"3006",3
"3007",3
"3008",3
"3009",23
"3010",3
"3011",23
"3012",23
"3013",28
"3014",19
"3015",28
"3016",30
"3017",20
"3018",3
"3019",3
"3020",3
"3021",19
"3022",19
"3023",3
"3024",3
"3025",23
"3026",3
"3027",3
"3028",3
"3029",19
"3030",20
"3031",3
"3032",3
"3033",23
"3034",3
"3035",12
"3036",3
"3037",19
"3038",20
"3039",3
"3040",19
"3041",19
"3042",3
"3043",23
"3044",3
"3045",3
"3046",23
"3047",2
"3048",3
"3049",3
"3050",20
"3051",17
"3052",15
"3053",19
"3054",19
"3055",23
"3056",19
"3057",19
"3058",28
"3059",19
"3060",23
"3061",23
"3062",19
"3063",19
"3064",28
"3065",19
"3066",19
"3067",19
"3068",28
"3069",23
"3070",19
"3071",19
"3072",8
"3073",19
"3074",20
"3075",14
"3076",14
"3077",19
"3078",19
"3079",19
"3080",29
"3081",28
"3082",19
"3083",19
"3084",19
"3085",19
"3086",19
"3087",19
"3088",19
"3089",28
"3090",19
"3091",28
"3092",19
"3093",19
"3094",19
"3095",28
"3096",28
"3097",29
"3098",2
"3099",25
"3100",26
"3101",25
"3102",20
"3103",25
"3104",25
"3105",25
"3106",23
"3107",25
"3108",14
"3109",25
"3110",27
"3111",29
"3112",2
"3113",25
"3114",25
"3115",17
"3116",5
"3117",29
"3118",29
"3119",5
"3120",10
"3121",29
"3122",29
"3123",29
"3124",10
"3125",5
"3126",29
"3127",29
"3128",29
"3129",5
"3130",26
"3131",5
"3132",5
"3133",29
"3134",29
"3135",29
"3136",5
"3137",5
"3138",29
"3139",29
"3140",29
"3141",29
"3142",29
"3143",5
"3144",29
"3145",29
"3146",26
"3147",29
"3148",29
"3149",29
"3150",5
"3151",28
"3152",29
"3153",29
"3154",29
"3155",29
"3156",29
"3157",29
"3158",5
"3159",11
"3160",15
"3161",26
"3162",11
"3163",18
"3164",29
"3165",2
"3166",14
"3167",1
"3168",10
"3169",18
"3170",9
"3171",1
"3172",15
"3173",19
"3174",28
"3175",18
"3176",11
"3177",19
"3178",11
"3179",28
"3180",11
"3181",18
"3182",29
"3183",23
"3184",28
"3185",14
"3186",14
"3187",10
"3188",28
"3189",29
"3190",28
"3191",6
"3192",10
"3193",10
"3194",28
"3195",6
"3196",6
"3197",4
"3198",29
"3199",14
"3200",20
"3201",28
"3202",10
"3203",21
"3204",10
"3205",10
"3206",14
"3207",6
"3208",26
"3209",14
"3210",14
"3211",10
"3212",28
"3213",29
"3214",29
"3215",5
"3216",5
"3217",29
"3218",5
"3219",29
"3220",29
"3221",29
"3222",5
"3223",5
"3224",29
"3225",5
"3226",29
"3227",5
"3228",29
"3229",5
"3230",29
"3231",5
"3232",29
"3233",5
"3234",29
"3235",5
"3236",29
"3237",5
"3238",5
"3239",29
"3240",5
"3241",29
"3242",5
"3243",5
"3244",19
"3245",29
"3246",5
"3247",5
"3248",29
"3249",29
"3250",29
"3251",29
"3252",29
"3253",29
"3254",29
"3255",5
"3256",29
"3257",29
"3258",20
"3259",27
"3260",5
"3261",29
"3262",29
"3263",5
"3264",29
"3265",5
"3266",5
"3267",5
"3268",5
"3269",29
"3270",5
"3271",29
"3272",5
"3273",5
"3274",25
"3275",29
"3276",29
"3277",29
"3278",5
"3279",29
"3280",29
"3281",29
"3282",5
"3283",29
"3284",26
"3285",29
"3286",5
"3287",5
"3288",29
"3289",29
"3290",5
"3291",19
"3292",29
"3293",29
"3294",19
"3295",22
"3296",19
"3297",22
"3298",28
"3299",28
"3300",19
"3301",22
"3302",1
"3303",28
"3304",28
"3305",25
"3306",28
"3307",25
"3308",28
"3309",22
"3310",19
"3311",22
"3312",29
"3313",28
"3314",27
"3315",29
"3316",29
"3317",14
"3318",29
"3319",29
"3320",29
"3321",29
"3322",29
"3323",29
"3324",29
"3325",29
"3326",29
"3327",29
"3328",29
"3329",29
"3330",29
"3331",29
"3332",29
"3333",29
"3334",5
"3335",5
"3336",29
"3337",29
"3338",26
"3339",29
"3340",29
"3341",29
"3342",29
"3343",29
"3344",5
"3345",5
"3346",29
"3347",21
"3348",29
"3349",29
"3350",29
"3351",5
"3352",20
"3353",5
"3354",5
"3355",29
"3356",29
"3357",5
"3358",29
"3359",29
"3360",29
"3361",29
"3362",5
"3363",29
"3364",29
"3365",29
"3366",5
"3367",29
"3368",5
"3369",5
"3370",29
"3371",29
"3372",29
"3373",5
"3374",29
"3375",5
"3376",29
"3377",29
"3378",29
"3379",29
"3380",29
"3381",5
"3382",29
"3383",29
"3384",29
"3385",29
"3386",29
"3387",29
"3388",5
"3389",29
"3390",29
"3391",29
"3392",29
"3393",29
"3394",29
"3395",29
"3396",5
"3397",29
"3398",29
"3399",29
"3400",29
"3401",5
"3402",29
"3403",29
"3404",29
"3405",5
"3406",29
"3407",5
"3408",5
"3409",29
"3410",20
"3411",29
"3412",29
"3413",29
"3414",29
"3415",5
"3416",29
"3417",5
"3418",29
"3419",29
"3420",29
"3421",29
"3422",5
"3423",29
"3424",29
"3425",29
"3426",29
"3427",25
"3428",19
"3429",20
"3430",19
"3431",19
"3432",28
"3433",19
"3434",14
"3435",19
"3436",19
"3437",14
"3438",19
"3439",19
"3440",28
"3441",25
"3442",14
"3443",28
"3444",28
"3445",6
"3446",6
"3447",24
"3448",6
"3449",6
"3450",6
"3451",6
"3452",6
"3453",7
"3454",6
"3455",6
"3456",6
"3457",6
"3458",6
"3459",6
"3460",6
"3461",6
"3462",6
"3463",6
"3464",6
"3465",6
"3466",6
"3467",24
"3468",6
"3469",6
"3470",6
"3471",10
"3472",6
"3473",6
"3474",6
"3475",6
"3476",6
"3477",6
"3478",6
"3479",6
"3480",6
"3481",6
"3482",6
"3483",6
"3484",7
"3485",6
"3486",6
"3487",6
"3488",6
"3489",26
"3490",6
"3491",6
"3492",6
"3493",6
"3494",6
"3495",6
"3496",10
"3497",6
"3498",6
"3499",6
"3500",24
"3501",6
"3502",24
"3503",6
"3504",6
"3505",6
"3506",6
"3507",6
"3508",6
"3509",6
"3510",6
"3511",6
"3512",6
"3513",6
"3514",6
"3515",6
"3516",6
"3517",6
"3518",6
"3519",6
"3520",6
"3521",6
"3522",17
"3523",6
"3524",25
"3525",22
"3526",25
"3527",25
"3528",22
"3529",25
"3530",25
"3531",25
"3532",28
"3533",25
"3534",25
"3535",25
"3536",25
"3537",25
"3538",25
"3539",22
"3540",25
"3541",29
"3542",12
"3543",25
"3544",25
"3545",24
"3546",6
"3547",6
"3548",6
"3549",6
"3550",6
"3551",6
"3552",6
"3553",6
"3554",6
"3555",6
"3556",6
"3557",6
"3558",6
"3559",6
"3560",6
"3561",6
"3562",6
"3563",6
"3564",6
"3565",24
"3566",24
"3567",6
"3568",6
"3569",6
"3570",6
"3571",6
"3572",6
"3573",6
"3574",7
"3575",6
"3576",6
"3577",6
"3578",24
"3579",6
"3580",6
"3581",6
"3582",6
"3583",17
"3584",6
"3585",6
"3586",6
"3587",24
"3588",6
"3589",6
"3590",6
"3591",6
"3592",20
"3593",19
"3594",17
"3595",19
"3596",19
"3597",19
"3598",19
"3599",10
"3600",20
"3601",28
"3602",20
"3603",12
"3604",19
"3605",19
"3606",19
"3607",19
"3608",12
"3609",19
"3610",19
"3611",12
"3612",21
"3613",19
"3614",19
"3615",19
"3616",19
"3617",19
"3618",19
"3619",3
"3620",19
"3621",19
"3622",19
"3623",19
"3624",27
"3625",19
"3626",19
"3627",2
"3628",19
"3629",19
"3630",27
"3631",7
"3632",26
"3633",12
"3634",26
"3635",21
"3636",17
"3637",20
"3638",21
"3639",21
"3640",21
"3641",21
"3642",25
"3643",16
"3644",14
"3645",17
"3646",14
"3647",14
"3648",14
"3649",14
"3650",10
"3651",2
"3652",25
"3653",10
"3654",20
"3655",7
"3656",25
"3657",20
"3658",20
"3659",28
"3660",28
"3661",28
"3662",28
"3663",28
"3664",19
"3665",22
"3666",22
"3667",28
"3668",25
"3669",23
"3670",19
"3671",21
"3672",10
"3673",4
"3674",29
"3675",4
"3676",23
"3677",13
"3678",20
"3679",26
"3680",25
"3681",23
"3682",26
"3683",26
"3684",23
"3685",14
"3686",12
"3687",10
"3688",26
"3689",14
"3690",14
"3691",14
"3692",14
"3693",14
"3694",14
"3695",14
"3696",14
"3697",14
"3698",14
"3699",14
"3700",14
"3701",14
"3702",14
"3703",14
"3704",14
"3705",14
"3706",14
"3707",14
"3708",14
"3709",14
"3710",14
"3711",14
"3712",14
"3713",14
"3714",14
"3715",14
"3716",14
"3717",14
"3718",14
"3719",14
"3720",17
"3721",14
"3722",14
"3723",14
"3724",14
"3725",14
"3726",17
"3727",14
"3728",14
"3729",14
"3730",14
"3731",14
"3732",14
"3733",14
"3734",14
"3735",14
"3736",17
"3737",14
"3738",14
"3739",14
"3740",14
"3741",14
"3742",14
"3743",14
"3744",17
"3745",14
"3746",14
"3747",17
"3748",14
"3749",14
"3750",17
"3751",14
"3752",14
"3753",14
"3754",14
"3755",14
"3756",14
"3757",17
"3758",14
"3759",14
"3760",14
"3761",14
"3762",14
"3763",6
"3764",14
"3765",14
"3766",14
"3767",17
"3768",14
"3769",14
"3770",14
"3771",14
"3772",14
"3773",14
"3774",14
"3775",14
"3776",14
"3777",14
"3778",17
"3779",14
"3780",14
"3781",14
"3782",6
"3783",14
"3784",14
"3785",14
"3786",14
"3787",14
"3788",17
"3789",14
"3790",14
"3791",14
"3792",14
"3793",14
"3794",14
"3795",14
"3796",14
"3797",14
"3798",14
"3799",19
"3800",20
"3801",4
"3802",28
"3803",23
"3804",25
"3805",23
"3806",14
"3807",25
"3808",22
"3809",3
"3810",19
"3811",25
"3812",25
"3813",21
"3814",25
"3815",25
"3816",28
"3817",3
"3818",25
"3819",19
"3820",23
"3821",25
"3822",25
"3823",3
"3824",28
"3825",25
"3826",3
"3827",3
"3828",25
"3829",3
"3830",25
"3831",7
"3832",7
"3833",7
"3834",22
"3835",3
"3836",7
"3837",7
"3838",7
"3839",28
"3840",28
"3841",19
"3842",28
"3843",28
"3844",23
"3845",28
"3846",28
"3847",28
"3848",28
"3849",19
"3850",14
"3851",14
"3852",15
"3853",28
"3854",28
"3855",28
"3856",28
"3857",28
"3858",19
"3859",28
"3860",28
"3861",28
"3862",28
"3863",28
"3864",27
"3865",19
"3866",27
"3867",28
"3868",27
"3869",17
"3870",19
"3871",29
"3872",23
"3873",28
"3874",20
"3875",20
"3876",19
"3877",19
"3878",19
"3879",23
"3880",23
"3881",20
"3882",20
"3883",19
"3884",19
"3885",20
"3886",19
"3887",23
"3888",19
"3889",19
"3890",19
"3891",19
"3892",23
"3893",19
"3894",19
"3895",19
"3896",23
"3897",19
"3898",23
"3899",19
"3900",19
"3901",14
"3902",19
"3903",28
"3904",19
"3905",19
"3906",28
"3907",19
"3908",19
"3909",23
"3910",23
"3911",20
"3912",19
"3913",19
"3914",19
"3915",28
"3916",23
"3917",3
"3918",25
"3919",25
"3920",22
"3921",25
"3922",3
"3923",25
"3924",28
"3925",25
"3926",25
"3927",25
"3928",25
"3929",25
"3930",25
"3931",3
"3932",25
"3933",25
"3934",25
"3935",25
"3936",25
"3937",25
"3938",28
"3939",25
"3940",25
"3941",25
"3942",25
"3943",25
"3944",25
"3945",25
"3946",25
"3947",25
"3948",25
"3949",25
"3950",25
"3951",28
"3952",25
"3953",25
"3954",25
"3955",25
"3956",29
"3957",25
"3958",25
"3959",25
"3960",28
"3961",25
"3962",25
"3963",25
"3964",25
"3965",25
"3966",25
"3967",25
"3968",25
"3969",14
"3970",17
"3971",10
"3972",14
"3973",14
"3974",14
"3975",14
"3976",14
"3977",14
"3978",14
"3979",14
"3980",14
"3981",14
"3982",14
"3983",10
"3984",15
"3985",14
"3986",14
"3987",14
"3988",14
"3989",2
"3990",26
"3991",17
"3992",14
"3993",14
"3994",28
"3995",14
"3996",17
"3997",17
"3998",14
"3999",6
"4000",14
"4001",10
"4002",20
"4003",25
"4004",19
"4005",28
"4006",23
"4007",28
"4008",19
"4009",28
"4010",23
"4011",28
"4012",29
"4013",28
"4014",23
"4015",28
"4016",19
"4017",23
"4018",28
"4019",14
"4020",28
"4021",5
"4022",17
"4023",14
"4024",17
"4025",28
"4026",29
"4027",29
"4028",23
"4029",28
"4030",23
"4031",29
"4032",28
"4033",29
"4034",25
"4035",23
"4036",23
"4037",20
"4038",19
"4039",19
"4040",19
"4041",2
"4042",20
"4043",19
"4044",19
"4045",19
"4046",19
"4047",29
"4048",19
"4049",19
"4050",19
"4051",28
"4052",19
"4053",23
"4054",20
"4055",23
"4056",19
"4057",19
"4058",23
"4059",28
"4060",19
"4061",19
"4062",20
"4063",19
"4064",19
"4065",23
"4066",19
"4067",23
"4068",19
"4069",19
"4070",19
"4071",19
"4072",19
"4073",23
"4074",20
"4075",20
"4076",23
"4077",2
"4078",20
"4079",19
"4080",28
"4081",3
"4082",19
"4083",19
"4084",18
"4085",29
"4086",18
"4087",18
"4088",18
"4089",18
"4090",18
"4091",18
"4092",18
"4093",29
"4094",29
"4095",18
"4096",18
"4097",18
"4098",18
"4099",18
"4100",18
"4101",18
"4102",18
"4103",18
"4104",29
"4105",18
"4106",18
"4107",18
"4108",18
"4109",18
"4110",29
"4111",18
"4112",18
"4113",18
"4114",29
"4115",18
"4116",18
"4117",18
"4118",18
"4119",29
"4120",18
"4121",18
"4122",29
"4123",18
"4124",18
"4125",29
"4126",18
"4127",29
"4128",18
"4129",18
"4130",18
"4131",18
"4132",18
"4133",18
"4134",29
"4135",18
"4136",18
"4137",18
"4138",18
"4139",18
"4140",18
"4141",18
"4142",18
"4143",18
"4144",23
"4145",29
"4146",18
"4147",18
"4148",18
"4149",18
"4150",18
"4151",18
"4152",18
"4153",18
"4154",18
"4155",18
"4156",18
"4157",18
"4158",18
"4159",29
"4160",29
"4161",29
"4162",29
"4163",29
"4164",18
"4165",29
"4166",29
"4167",29
"4168",13
"4169",29
"4170",25
"4171",28
"4172",14
"4173",17
"4174",7
"4175",28
"4176",24
"4177",25
"4178",14
"4179",7
"4180",19
"4181",14
"4182",22
"4183",6
"4184",22
"4185",22
"4186",23
"4187",25
"4188",14
"4189",25
"4190",13
"4191",6
"4192",19
"4193",25
"4194",22
"4195",29
"4196",10
"4197",29
"4198",27
"4199",26
"4200",26
"4201",26
"4202",26
"4203",25
"4204",25
"4205",25
"4206",25
"4207",22
"4208",25
"4209",25
"4210",28
"4211",26
"4212",25
"4213",25
"4214",7
"4215",26
"4216",7
"4217",7
"4218",7
"4219",7
"4220",7
"4221",7
"4222",7
"4223",7
"4224",7
"4225",7
"4226",7
"4227",7
"4228",16
"4229",7
"4230",7
"4231",7
"4232",7
"4233",7
"4234",7
"4235",7
"4236",7
"4237",7
"4238",7
"4239",7
"4240",7
"4241",7
"4242",7
"4243",7
"4244",7
"4245",7
"4246",6
"4247",7
"4248",7
"4249",7
"4250",17
"4251",7
"4252",7
"4253",4
"4254",4
"4255",19
"4256",25
"4257",25
"4258",3
"4259",28
"4260",28
"4261",25
"4262",21
"4263",25
"4264",21
"4265",29
"4266",19
"4267",20
"4268",27
"4269",29
"4270",19
"4271",29
"4272",21
"4273",26
"4274",25
"4275",29
"4276",26
"4277",25
"4278",25
"4279",25
"4280",25
"4281",25
"4282",25
"4283",25
"4284",25
"4285",25
"4286",25
"4287",17
"4288",25
"4289",23
"4290",25
"4291",25
"4292",19
"4293",28
"4294",25
"4295",25
"4296",25
"4297",25
"4298",25
"4299",25
"4300",25
"4301",25
"4302",25
"4303",25
"4304",25
"4305",25
"4306",25
"4307",25
"4308",25
"4309",28
"4310",21
"4311",25
"4312",25
"4313",25
"4314",25
"4315",25
"4316",25
"4317",25
"4318",25
"4319",21
"4320",25
"4321",25
"4322",12
"4323",12
"4324",12
"4325",12
"4326",8
"4327",12
"4328",14
"4329",19
"4330",12
"4331",8
"4332",8
"4333",12
"4334",14
"4335",8
"4336",12
"4337",12
"4338",8
"4339",8
"4340",8
"4341",8
"4342",8
"4343",8
"4344",8
"4345",12
"4346",8
"4347",8
"4348",8
"4349",12
"4350",14
"4351",8
"4352",8
"4353",8
"4354",14
"4355",8
"4356",8
"4357",12
"4358",8
"4359",8
"4360",12
"4361",12
"4362",8
"4363",12
"4364",20
"4365",12
"4366",8
"4367",12
"4368",14
"4369",12
"4370",14
"4371",12
"4372",19
"4373",12
"4374",8
"4375",8
"4376",19
"4377",8
"4378",20
"4379",14
"4380",8
"4381",12
"4382",12
"4383",23
"4384",14
"4385",8
"4386",8
"4387",12
"4388",14
"4389",14
"4390",8
"4391",12
"4392",14
"4393",8
"4394",12
"4395",12
"4396",8
"4397",8
"4398",14
"4399",8
"4400",20
"4401",8
"4402",14
"4403",12
"4404",19
"4405",12
"4406",19
"4407",8
"4408",14
"4409",8
"4410",12
"4411",8
"4412",8
"4413",8
"4414",8
"4415",12
"4416",14
"4417",14
"4418",8
"4419",12
"4420",12
"4421",14
"4422",8
"4423",8
"4424",14
"4425",12
"4426",8
"4427",12
"4428",8
"4429",12
"4430",12
"4431",8
"4432",12
"4433",12
"4434",12
"4435",8
"4436",8
"4437",12
"4438",12
"4439",12
"4440",12
"4441",14
"4442",14
"4443",19
"4444",12
"4445",12
"4446",8
"4447",12
"4448",17
"4449",28
"4450",12
"4451",12
"4452",14
"4453",7
"4454",7
"4455",7
"4456",15
"4457",7
"4458",21
"4459",28
"4460",10
"4461",6
"4462",26
"4463",10
"4464",6
"4465",10
"4466",17
"4467",10
"4468",10
"4469",10
"4470",14
"4471",10
"4472",23
"4473",10
"4474",26
"4475",10
"4476",1
"4477",15
"4478",10
"4479",10
"4480",10
"4481",23
"4482",28
"4483",23
"4484",14
"4485",14
"4486",17
"4487",14
"4488",23
"4489",14
"4490",26
"4491",26
"4492",23
"4493",23
"4494",19
"4495",14
"4496",14
"4497",17
"4498",21
"4499",26
"4500",14
"4501",6
"4502",29
"4503",1
"4504",29
"4505",6
"4506",29
"4507",19
"4508",21
"4509",6
"4510",6
"4511",6
"4512",6
"4513",29
"4514",29
"4515",29
"4516",6
"4517",6
"4518",6
"4519",6
"4520",6
"4521",5
"4522",10
"4523",6
"4524",31
"4525",26
"4526",29
"4527",24
"4528",29
"4529",6
"4530",29
"4531",2
"4532",29
"4533",6
"4534",18
"4535",6
"4536",6
"4537",29
"4538",23
"4539",2
"4540",26
"4541",22
"4542",29
"4543",26
"4544",26
"4545",21
"4546",21
"4547",25
"4548",21
"4549",28
"4550",20
"4551",28
"4552",25
"4553",25
"4554",22
"4555",25
"4556",27
"4557",4
"4558",28
"4559",22
"4560",22
"4561",10
"4562",25
"4563",29
"4564",25
"4565",22
"4566",21
"4567",22
"4568",22
"4569",28
"4570",14
"4571",6
"4572",6
"4573",14
"4574",17
"4575",9
"4576",9
"4577",9
"4578",28
"4579",28
"4580",9
"4581",9
"4582",9
"4583",16
"4584",9
"4585",9
"4586",10
"4587",9
"4588",9
"4589",9
"4590",9
"4591",9
"4592",9
"4593",9
"4594",9
"4595",9
"4596",9
"4597",9
"4598",9
"4599",26
"4600",28
"4601",9
"4602",9
"4603",9
"4604",14
"4605",9
"4606",9
"4607",9
"4608",9
"4609",9
"4610",26
"4611",19
"4612",9
"4613",9
"4614",9
"4615",9
"4616",9
"4617",23
"4618",9
"4619",26
"4620",9
"4621",11
"4622",14
"4623",9
"4624",9
"4625",28
"4626",9
"4627",9
"4628",9
"4629",9
"4630",28
"4631",9
"4632",28
"4633",9
"4634",9
"4635",19
"4636",10
"4637",9
"4638",10
"4639",9
"4640",9
"4641",9
"4642",20
"4643",9
"4644",9
"4645",14
"4646",28
"4647",9
"4648",9
"4649",28
"4650",20
"4651",9
"4652",9
"4653",9
"4654",9
"4655",9
"4656",9
"4657",9
"4658",14
"4659",9
"4660",9
"4661",9
"4662",14
"4663",9
"4664",10
"4665",23
"4666",28
"4667",23
"4668",9
"4669",16
"4670",28
"4671",9
"4672",9
"4673",9
"4674",28
"4675",20
"4676",28
"4677",9
"4678",20
"4679",9
"4680",9
"4681",16
"4682",28
"4683",9
"4684",19
"4685",9
"4686",20
"4687",9
"4688",9
"4689",9
"4690",9
"4691",9
"4692",19
"4693",19
"4694",20
"4695",15
"4696",15
"4697",28
"4698",15
"4699",19
"4700",15
"4701",28
"4702",23
"4703",19
"4704",15
"4705",2
"4706",28
"4707",21
"4708",19
"4709",15
"4710",15
"4711",15
"4712",15
"4713",11
"4714",15
"4715",15
"4716",19
"4717",15
"4718",15
"4719",15
"4720",10
"4721",14
"4722",2
"4723",26
"4724",26
"4725",17
"4726",20
